t	L1	L2
46.9	0.0534015343578978	8.9985
46.925	0.0533042351901783	8.9985
46.95	0.0532555846846189	8.998
46.975	0.0534015287870682	8.998
47	0.0533582837136453	8.9975
47.025	0.0533204440588487	8.997
47.05	0.0533474692820423	8.9975
47.075	0.0533366566804286	8.9985
47.1	0.0533420603079675	8.9985
47.125	0.0534069234078089	8.999
47.15	0.0532934081420221	8.9985
47.175	0.0533366496456501	8.999
47.2	0.0533744857564393	8.999
47.225	0.053406916474299	8.9985
47.25	0.0533204282856256	8.998
47.275	0.0533312374065456	8.999
47.3	0.0533042087018353	8.998
47.325	0.0533852881173524	8.9995
47.35	0.0533852864638201	8.997
47.375	0.0533258253627731	8.998
47.4	0.0533312291384495	8.999
47.425	0.0533852815745474	8.999
47.45	0.0533204151034141	8.9985
47.475	0.05333122431956	8.9995
47.5	0.0533420335472253	8.996
47.525	0.0533150049484892	9
47.55	0.0534014898746202	8.998
47.575	0.0532987856228338	8.9965
47.6	0.0533258111119674	8.998
47.625	0.0532987825581564	8.9985
47.65	0.0532879702315908	8.998
47.675	0.0533798606186774	8.997
47.7	0.0533906699355533	8.9985
47.725	0.0533203981821401	8.9985
47.75	0.0533366129259272	8.998
47.775	0.0533420168695401	8.9975
47.8	0.0533636370399289	8.9975
47.825	0.0533041761397201	8.9985
47.85	0.0533095801147838	8.9995
47.875	0.0533312003163962	8.9975
47.9	0.0532771448525908	8.999
47.925	0.0534284948043745	8.999
47.95	0.0533636285500523	8.9975
47.975	0.053255519062524	8.9995
48	0.0533257879633387	8.999
48.025	0.0533474082253974	8.999
48.05	0.0532771366053855	8.9975
48.075	0.0533041622924211	9
48.1	0.0532987555567041	8.999
48.125	0.053320375857624	8.9975
48.15	0.0533419961680845	8.9975
48.175	0.0533257786501786	8.999
48.2	0.0533690206011354	8.999
48.225	0.0533149652641301	8.998
48.25	0.053293342368825	8.9975
48.275	0.0533365843475856	8.998
48.3	0.0532446912003454	8.9995
48.325	0.053331176440552	8.999
48.35	0.053385229257329	8.9985
48.375	0.0533149577587196	8.9965
48.4	0.0533311727554699	8.996
48.425	0.0533257661394078	8.9995
48.45	0.0533365757483074	8.999
48.475	0.0533041421226461	8.9985
48.5	0.0532608976947937	8.9985
48.525	0.0533581938160392	8.999
48.55	0.0533203548106451	8.998
48.575	0.0533041374353069	8.9955
48.6	0.0533203525007743	8.9995
48.625	0.0532717027096896	8.9985
48.65	0.0532987286025334	8.9985
48.675	0.0532987274765432	8.998
48.7	0.0533041317640924	8.9965
48.725	0.0533311576813383	8.9995
48.75	0.0533473727957903	8.9975
48.775	0.0532446689992822	8.9975
48.8	0.0532716949404054	8.998
48.825	0.0533257479163999	8.997
48.85	0.053325746846128	8.999
48.875	0.0533419619998038	8.9985
48.9	0.0533581771611551	8.999
48.925	0.0532879058436401	8.999
48.95	0.0532338507499064	8.999
48.975	0.0532824983663859	8.9995
49	0.053271686530862	9
49.025	0.0532770909189567	8.998
49.05	0.0533257385576435	8.999
49.075	0.0533041159333557	8.9995
49.1	0.0532608716946894	8.9985
49.125	0.0532500598956463	8.9965
49.15	0.05334735621185	8.998
49.175	0.0533095174000059	8.9985
49.2	0.0532716785951977	8.9985
49.225	0.0532987046622397	8.999
49.25	0.0532446496551352	8.997
49.275	0.0532716757359965	9
49.3	0.0532932964182873	8.9985
49.325	0.0532987008911475	8.999
49.35	0.0532608621275008	8.998
49.375	0.0532446449921637	8.9985
49.4	0.053266265701304	8.9995
49.425	0.0532716702008196	8.9995
49.45	0.0532770747068791	8.9985
49.475	0.0532608575978138	8.998
49.5	0.0532770729276306	8.999
49.525	0.0532770720476344	8.9975
49.55	0.0532878819848058	8.996
49.575	0.0532878811174775	8.999
49.6	0.0533527451212795	8.9995
49.625	0.0532608523745448	8.9975
49.65	0.0532932839583097	8.9965
49.675	0.0533149047373943	8.998
49.7	0.0532878768739166	9
49.725	0.0533094976651299	8.9995
49.75	0.05323922657045	8.999
49.775	0.053282468995239	8.999
49.8	0.0532770627772917	8.998
49.825	0.0532770619706194	8.9995
49.85	0.0532067908995041	8.998
49.875	0.0532121955098496	8.9995
