126:00:03:02.50	9.7635
126:00:03:02.75	9.0081
126:00:03:03.00	8.9740
126:00:03:03.25	8.9366
126:00:03:03.50	9.7103
126:00:03:03.75	9.6826
126:00:03:04.00	9.1926
126:00:03:04.25	9.3712
126:00:03:04.50	9.0872
126:00:03:04.75	9.2200
126:00:03:05.00	8.9773
126:00:03:05.25	9.8934
126:00:03:05.50	9.8497
126:00:03:05.75	9.4237
126:00:03:06.00	9.4130
126:00:03:06.25	9.8643
126:00:03:06.50	9.6671
126:00:03:06.75	9.9030
126:00:03:07.00	9.4654
126:00:03:07.25	9.4760
126:00:03:07.50	9.2424
126:00:03:07.75	9.3111
126:00:03:08.00	9.0465
126:00:03:08.25	9.3813
126:00:03:08.50	9.4524
126:00:03:08.75	9.3261
126:00:03:09.00	9.5029
126:00:03:09.25	9.1363
126:00:03:09.50	9.8162
126:00:03:09.75	9.2071
126:00:03:10.00	9.6541
126:00:03:10.25	9.5289
126:00:03:10.50	9.9055
126:00:03:10.75	9.2481
126:00:03:11.00	9.3914
126:00:03:11.25	9.9686
126:00:03:11.50	9.2544
126:00:03:11.75	9.1135
126:00:03:12.00	9.8031
126:00:03:12.25	9.6655
126:00:03:12.50	9.2587
126:00:03:12.75	9.7875
126:00:03:13.00	9.4285
126:00:03:13.25	9.5866
126:00:03:13.50	9.9300
126:00:03:13.75	9.4749
126:00:03:14.00	9.4457
126:00:03:14.25	9.3107
126:00:03:14.50	10.0305
126:00:03:14.75	9.2890
126:00:03:15.00	9.3253
126:00:03:15.25	9.6261
126:00:03:15.50	10.1753
126:00:03:15.75	9.6728
126:00:03:16.00	9.6835
126:00:03:16.25	9.3030
126:00:03:16.50	10.2093
126:00:03:16.75	10.1568
126:00:03:17.00	9.2757
126:00:03:17.25	10.0633
126:00:03:17.50	9.3862
126:00:03:17.75	9.7761
126:00:03:18.00	10.1462
126:00:03:18.25	10.1913
126:00:03:18.50	10.0190
126:00:03:18.75	9.3831
126:00:03:19.00	9.5853
126:00:03:19.25	9.7541
126:00:03:19.50	9.8905
126:00:03:19.75	9.5964
126:00:03:20.00	9.7106
126:00:03:20.25	9.7079
126:00:03:20.50	9.7704
126:00:03:20.75	9.9641
126:00:03:21.00	10.1950
126:00:03:21.25	9.5577
126:00:03:21.50	10.1737
126:00:03:21.75	10.1186
126:00:03:22.00	9.6811
126:00:03:22.25	9.6000
126:00:03:22.50	10.0784
126:00:03:22.75	9.8716
126:00:03:23.00	9.4663
126:00:03:23.25	9.4497
126:00:03:23.50	9.5891
126:00:03:23.75	10.1204
126:00:03:24.00	9.8765
126:00:03:24.25	9.5910
126:00:03:24.50	9.4172
126:00:03:24.75	10.2091
126:00:03:25.00	10.0081
126:00:03:25.25	9.8820
126:00:03:25.50	10.0155
126:00:03:25.75	10.0064
126:00:03:26.00	10.3792
126:00:03:26.25	10.2222
126:00:03:26.50	10.1995
126:00:03:26.75	9.9680
126:00:03:27.00	10.3833
126:00:03:27.25	10.3216
126:00:03:27.50	10.0268
126:00:03:27.75	9.5329
126:00:03:28.00	9.6376
126:00:03:28.25	9.5053
126:00:03:28.50	9.6430
126:00:03:28.75	10.1586
126:00:03:29.00	9.5880
126:00:03:29.25	10.0323
126:00:03:29.50	9.8377
126:00:03:29.75	9.7259
126:00:03:30.00	10.3120
126:00:03:30.25	9.9593
126:00:03:30.50	9.8198
126:00:03:30.75	9.9442
126:00:03:31.00	9.6893
126:00:03:31.25	10.5161
126:00:03:31.50	9.6631
126:00:03:31.75	10.1406
126:00:03:32.00	10.0020
126:00:03:32.25	10.4236
126:00:03:32.50	10.1445
126:00:03:32.75	10.3917
126:00:03:33.00	9.9030
126:00:03:33.25	10.2198
126:00:03:33.50	9.8946
126:00:03:33.75	10.5018
126:00:03:34.00	9.9826
126:00:03:34.25	10.1676
126:00:03:34.50	9.7672
126:00:03:34.75	10.0572
126:00:03:35.00	10.1802
126:00:03:35.25	9.9100
126:00:03:35.50	10.3526
126:00:03:35.75	10.6007
